rank;id;tweeter;tweeterid;time;text;replies;reposts;likes;views;query;datetime;Hate Score;Hate Threatening Score;Self-Harm Score;Sexual Score;Sexual Minors Score;Violence Score;Violence Graphic Score;position
209;5bc17d4fe5351ebc;245536acb08b0958;0934de19ad68e00f;2024-10-16T08:24:22.000Z;"Asielzoekers kosten geen geld.  Ze leveren geld op. 

Autochtonen Schultenbräu kunnen naar Suriname. Daar loopt de economie nog niet zo lekker. 

Uitzonderingen daar gelaten";;;;38;autochtonen;2024-10-17 10_05_45.356100;0.152837127447128;0.000269322714303;0.000100267650850;0.000049366826715;0.000018759777959;0.006931699346751;0.000211032296647;2. In support of immigration, migrants, foreigners, refugees, or Muslims.
210;;;;;This post is unavailable.;;;;;autochtonen;2024-10-17 10_05_45.356100;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
211;;;;;This post is unavailable.;;;;;autochtonen;2024-10-17 10_05_45.356100;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
212;7aed867e746b2614;e25c016c05fe6edd;dda549eb99f5bb68;2024-10-02T13:06:17.000Z;Overal dezelfde beelden van importtuig die autochtonen mishandelen. En het is nooit racisme hè. En als je er wat vindt dan ben je dus radicaal rechts.;1.0;11.0;14;370;autochtonen;2024-10-17 10_05_45.356100;0.394805520772934;0.000015661787984;0.000038099620724;0.000073522176535;0.000071312439104;0.192019671201706;0.000447703612735;1. Against immigration, migrants, foreigners, refugees, or Muslims.
213;;;;;This post is unavailable.;;;;;autochtonen;2024-10-17 10_05_45.356100;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
214;;;;;This post is unavailable.;;;;;autochtonen;2024-10-17 10_05_45.356100;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
215;70125c7c1ee1ad23;b020c2a950003a37;6bfa1a0d94c5dba8;2024-09-25T15:57:17.000Z;"Die van Vroonhoven is echt niet in orde. Dikke van Dale taal verbieden?! Er is sprake van verdringing van autochtonen; cijfers liegen niet. 
@2eKamertweets @Nvanvroonhoven @QueenyRaj";;;;30;autochtonen;2024-10-17 10_05_45.356100;0.068957507610321;0.000107976738946;0.000386266823625;0.000220294212340;0.000212491271668;0.010054309852421;0.000073834125942;1. Against immigration, migrants, foreigners, refugees, or Muslims.
216;b578ef2cd972adf7;feaa3bc385dabc27;aefaa495c805824c;2024-10-04T20:45:13.000Z;Een enorme schande dit Nederland is niet meer Nederland. Geen wonder dat het leegloopt met autochtonen. Na 7 oktober is dit land moreel ontspoord https://telegraaf.nl/watuzegt/658456808/na-7-oktober-is-dit-land-moreel-ontspoord/?utm_source=t.co&utm_medium=referral&utm_campaign=twitter… #telegraafpremium via @Telegraaf;;;;21;autochtonen;2024-10-17 10_05_45.356100;0.212156563997269;0.000455183122540;0.000132149172714;0.000054563101003;0.000067735752964;0.042845364660025;0.000181919735041;1. Against immigration, migrants, foreigners, refugees, or Muslims.
217;;;;;This post is unavailable.;;;;;autochtonen;2024-10-17 10_05_45.356100;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
218;;;;;This post is unavailable.;;;;;autochtonen;2024-10-17 10_05_45.356100;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
219;bee5f38df7454e31;17aa9586ee7c628e;a643f7d6eecf8d45;2024-09-28T12:29:18.000Z;"Syrische familie krijgt elke maand 4.600 euro aan sociale bijstand https://nieuwrechts.nl/99392-syrische-familie-krijgt-elke-maand-4600-euro-aan-sociale-bijstand… 
En wie betalen dat de hardwerkende Autochtonen net zoals in het Walhalla Nederland.
@geertwilderspvv @MinisterAenM @DilanYesilgoz @lientje1967 @PieterOmtzigt";;1.0;1;26;autochtonen;2024-10-17 10_05_45.356100;0.042898986488581;0.000127888852148;0.000018633450964;0.000041558912926;0.000054496689700;0.005331019405276;0.000195562039153;1. Against immigration, migrants, foreigners, refugees, or Muslims.
220;1820acb42ab57b00;4748d4c802a775e8;105420678dc1cd15;2024-09-27T05:24:39.000Z;Van hun oren maken dat de wc’s vuil zijn. Die ze zelf smerig maken en dat wij autochtonen deze voor hen niet snel genoeg proper maken.;;1.0;8;126;autochtonen;2024-10-17 10_05_45.356100;0.282555460929871;0.000002903920631;0.000012772081391;0.000031605453842;0.000000253478305;0.016741657629609;0.000039270165871;1. Against immigration, migrants, foreigners, refugees, or Muslims.
221;;;;;This post is unavailable.;;;;;autochtonen;2024-10-17 10_05_45.356100;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
222;;;;;This post is unavailable.;;;;;autochtonen;2024-10-17 10_05_45.356100;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
223;;;;;This post is unavailable.;;;;;autochtonen;2024-10-17 10_05_45.356100;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
224;;;;;This post is unavailable.;;;;;autochtonen;2024-10-17 10_05_45.356100;0.000118929085147;0.000000015512335;0.000000097311784;0.000661179888994;0.000003063055601;0.000033176205761;0.000041807754315;
225;d5cc66e87596a4a5;003657af2cd6810a;bc687fe0f2a40c35;2024-09-10T17:46:35.000Z;"Samenvatting:

'Wij zijn een collectief aan schijtlijsters zonder enige noemenswaardige kwaliteiten die als de dood zijn om het doorgaans Marokkaanse teringtuig op fatbikes aan te spreken en liever dikke bekeuringen uitschrijven voor autochtonen voor lullige overtredinkjes.'";10.0;13.0;60;1,2K;autochtonen;2024-10-17 10_05_45.356100;0.624776482582092;0.001569353975356;0.000585736706853;0.000764873402659;0.000155341302161;0.080673806369305;0.000348965695594;1. Against immigration, migrants, foreigners, refugees, or Muslims.
226;2c000d6f95d64d4b;855717c44a2d9a1a;b96c950d445a4eb5;2024-10-01T09:23:46.000Z;Somers is de man, die de maatschappij ondermijnende organisaties is gaan subsidiëren zonder ze op te volgen en die zijn het die de burgers tegen elkaar opzetten, die met de slachtofferrol leuren en het kwaad dat ze zichzelf aandoen op de autochtonen steken.;;;;65;autochtonen;2024-10-17 10_05_45.356100;0.258162558078766;0.000098520424217;0.001523914746940;0.000547273724806;0.000030373235859;0.180985033512115;0.000409451953601;1. Against immigration, migrants, foreigners, refugees, or Muslims.
227;9ac1493841f50697;c3b1a0ff1213c49c;7c11bb07604e4c4f;2024-09-25T15:21:18.000Z;"En dan vragen ze je serieus:‘Heb je iets te verbergen?’Ja, z’n vertrouwen in de rechtstaat, dat heeft hij allang achter slot en grendel gezet.

Het CBS mag dan zeggen dat 1,3% van de niet-westerse migranten in 2020 verdacht was van een misdrijf, tegenover 0,6% van de autochtonen.";2.0;;39;1,2K;autochtonen;2024-10-17 10_05_45.356100;0.069867186248302;0.000010976201338;0.000187948608072;0.000037870682718;0.000065975407779;0.012891461141407;0.000234154795180;1. Against immigration, migrants, foreigners, refugees, or Muslims.
228;8d98e8b846bc61c1;61d1dc54a1ccc405;40f7fd6589bd002b;2024-10-05T10:32:05.000Z;Zo te zien niet veel autochtonen maar gewoon parasieten met 2 paspoorten, uitkering rond en gelijk terug naar eigen land om daar royaal te leven en de terroristen kunnen steunen Ik heb er geen woorden meer voor…;;;1;28;autochtonen;2024-10-17 10_05_45.356100;0.995097219944000;0.003118880093098;0.000295547128189;0.000004024882401;0.000003276039934;0.764006078243256;0.000126335478853;1. Against immigration, migrants, foreigners, refugees, or Muslims.
229;b60b0e875e80ad4e;bf19f82250b89f87;d886fc92c786d9b4;2024-10-03T04:45:42.000Z;Mao Rutte gepromoveerd tot Gauleiter navo, eerst van Nederland in 4 kabinetten een Eu provincie gemaakt waar de autochtonen de boodschappen niet kunnen betalen en de gelukzoekers in hotels en cruiseschepen worden verwend, zijn globalistische drijfveer werd versterkt door het WEF;1.0;1.0;;54;autochtonen;2024-10-17 10_05_45.356100;0.095502123236656;0.000243723145104;0.000039007816667;0.000318764738040;0.000157912712893;0.031119698658585;0.000465350312879;1. Against immigration, migrants, foreigners, refugees, or Muslims.
230;85956e6d10b4ddf8;a23c1b40c235a60f;f2942665dd6d69c1;2024-10-14T15:43:52.000Z;"Bizarre, feitenvrije uitspraak
Verschillende migrantengroepen zijn veel vaker betrokken bij mishandeling, bedreiging, stalking en seksuele misdrijven dan autochtonen.";;;;10;autochtonen;2024-10-17 10_05_45.356100;0.154821917414665;0.000129924854264;0.000861622043885;0.006731279660016;0.000808636716101;0.053785435855389;0.000559573061764;1. Against immigration, migrants, foreigners, refugees, or Muslims.
231;b9355e68bbd0c4da;2dbea18e09433c31;eb8718d5d15cdac7;2024-09-27T19:20:52.000Z;"Waarom, waarom? Zijn we als autochtonen nog veilig in West-Europa?
Why, why? Are we as natives still safe in Western Europe?";;;;24;autochtonen;2024-10-17 10_05_45.356100;0.003883589059114;0.000005019289802;0.000008771354260;0.000043517531594;0.000013192984625;0.002874167403206;0.000040590319259;1. Against immigration, migrants, foreigners, refugees, or Muslims.
232;7229d465dd2e3015;2dbea18e09433c31;eb8718d5d15cdac7;2024-09-29T08:28:23.000Z;Dagelijks aanvallen van islamieten. Verovering  van Europa gaat door. Ik vrees de komende jaren nog veel aanslagen. En op termijn geen plaats meer voor de autochtonen. Zie de ontwikkeling van niet islamieten in o.a. het Midden-Oosten en Afrika.;;;;17;autochtonen;2024-10-17 10_05_45.356100;0.761158883571625;0.002102172235027;0.000028047725209;0.000245902279858;0.000295520352665;0.876173794269562;0.005296900402755;1. Against immigration, migrants, foreigners, refugees, or Muslims.
233;9ef967e12f5344f0;61d1dc54a1ccc405;40f7fd6589bd002b;2024-09-21T11:16:54.000Z;Natuurlijk niet, zeker niet in Rotterdam, oh wacht autochtonen in de minderheid;1.0;;1;42;autochtonen;2024-10-17 10_05_45.356100;0.444089621305466;0.000033990378142;0.000047445519158;0.000039463957364;0.000014489957721;0.005911638028920;0.000063773346483;1. Against immigration, migrants, foreigners, refugees, or Muslims.
234;bbeb3e15c8883bed;0a5ea62543f50041;dceb3a9079c6a5a1;2024-09-04T08:17:14.000Z;"Houd toch met zuigen en zoeken naar iets dat er niet is, Emine Uğur @overlistener.  

Je maakt jezelf onmogelijk in de ogen van de vele, vele autochtonen en van de  vele ex-moslims";;;;14;autochtonen;2024-10-17 10_05_45.356100;0.270467787981033;0.000570668606088;0.000924140796997;0.010834478773177;0.000493283267133;0.013316140510142;0.000065451524279;6. Other: Criticizes individual, not immigration.
1;13f666d186c6a39b;2ee710fac2d25c50;da98618958c4d046;2024-10-08T09:15:38.000Z;"Waar vind je het nog in Nederland, #winkelcentra met 99% #autochtonen.
Het is gewoon weer even wennen #krimpen";2.0;;2;134;autochtonen;2024-10-11 12_04_11.379101;0.042774267494678;0.000049442493037;0.000249924021773;0.000069586239988;0.000033631218685;0.004338443744928;0.000116385977890;1. Against immigration, migrants, foreigners, refugees, or Muslims.
2;bb799b3313fc6f9e;4c2475a500d8bee3;cdc5d65e520b496c;2024-10-09T12:42:55.000Z;Westerse dubbele standaarden: sinds kort is het in Nederland verboden om oorlogsmisdaden te verheerlijken, behalve de oorlogsmisdaden die door autochtonen worden verheerlijkt. Volgens het Internationaal Strafhof is een agressieoorlog een oorlogsmisdaad.;1.0;6.0;10;169;autochtonen;2024-10-11 12_04_11.379101;0.080323621630669;0.000227664626436;0.000090734007244;0.000201385351829;0.000114815826237;0.033110212534666;0.000195158936549;5. Is neutral.
3;decae0d332d21921;e1bc81bef89731b5;19a52f42a396a74d;2024-10-05T22:23:32.000Z;"Ons politiekorps is al voor een groot deel geislamiseerd. Krijgen autochtonen straks een hogere boete bij een overtreding? 
#vandaaginside";10.0;12.0;47;1,1K;autochtonen;2024-10-11 12_04_11.379101;0.166188552975655;0.006514375098050;0.000001137753429;0.000089392029622;0.000079498306150;0.028667867183685;0.000626792781986;1. Against immigration, migrants, foreigners, refugees, or Muslims.
4;c4fc56afc0b9ff02;c1cd10cec84d9925;2c73fec84abbbfca;2024-10-03T19:24:36.000Z;"In het Antwerpse district Borgerhout wonen geen jonge autochtonen meer...
Dus stuurt @VBAntwerpen de lokale sinjorenclub";2.0;;2;115;autochtonen;2024-10-11 12_04_11.379101;0.094348870217800;0.000546361319721;0.000306372443447;0.000217512060772;0.000078985976870;0.011615938507020;0.000133306821226;1. Against immigration, migrants, foreigners, refugees, or Muslims.
5;6582551f67c5b269;895f9301f2f8b93a;1c8770fe5cc7d30d;2024-10-02T15:16:38.000Z;En wat is de oorzaak van die armoede en achterstelling? Huidskleur? Nee, de oorzaak is dat ze vaak niet kunnen voldoen aan de eisen die onze westerse maatschappij stelt. Een laag IQ en lage opleiding is vaak een opstap naar criminaliteit, óók bij autochtonen.;2.0;2.0;14;814;autochtonen;2024-10-11 12_04_11.379101;0.625831782817841;0.000002133533826;0.000308464776026;0.000055452161178;0.000012554397472;0.004170802887529;0.000076232929132;1. Against immigration, migrants, foreigners, refugees, or Muslims.
6;59d8db9980cfcc9b;f150c635bf8d98e9;4ca56ea1d4b346ce;2024-10-04T20:11:29.000Z;hoe laag van #thuisopeen! als je de realiteit wil geven, doe het dan goed! in meer dan 90% van de gevallen is het omgekeerd! daar worden autochtonen aangevallen door allochtonen! #berealistic;1.0;;3;482;autochtonen;2024-10-11 12_04_11.379101;0.207595199346542;0.000007759000255;0.002414827467874;0.000046816381655;0.000001081973437;0.009239300154149;0.000014821793229;1. Against immigration, migrants, foreigners, refugees, or Muslims.
7;e43516bcbfa06f99;1892f8c8cff7b007;c4c8cdb499913dbc;2024-10-05T08:45:40.000Z;Begint er op te lijken als men sommige programma's volgtZo ook met de reklameboodschappenTegenwoordig moeten daar één of meerdere gekleurde mensen in optredenO/d duur begint men als blanke mens te geloven dat wij,autochtonen i/d minderheid zittenZit daar politiek achter;;6.0;14;242;autochtonen;2024-10-11 12_04_11.379101;0.201751857995987;0.000594806391746;0.000090094887128;0.000031871746614;0.000043461212044;0.009799364022910;0.000052624312957;1. Against immigration, migrants, foreigners, refugees, or Muslims.
8;f2cddb0ff3b3cecd;1892f8c8cff7b007;c4c8cdb499913dbc;2024-10-04T08:35:01.000Z;Als moslims niet willen integreren in onze Westerse samenleving en alzo onze normen,waarden,tradities en wetten NIET aanvaarden,dan zal er op termijn gebeuren wat al in vele landen ,verspreid over verschillende continenten gebeurd is  zware botsing tussen autochtonen en hen;54.0;99.0;342;6,2K;autochtonen;2024-10-11 12_04_11.379101;0.726278483867645;0.015975102782249;0.000003402328048;0.000004792511390;0.000000903508976;0.629111051559448;0.000184814154636;1. Against immigration, migrants, foreigners, refugees, or Muslims.
9;6c08d45944501778;fb9011d919d7b83d;d917682241ad8383;2024-10-11T08:23:27.000Z;"Duidelijk komt deze 'allochtoon' nooit buiten de stad. Ik zie alle kleuren en vormen op fatbikes. En ja, in Brabant vooral 'autochtonen'. Dus wat zeurt hij nu? 
#slachtoffergedrag
Overigens is v Moof nooit succesvol geweest buiten #Amsterdam .";1.0;;3;158;autochtonen;2024-10-11 12_04_11.379101;0.245013400912285;0.000332645489834;0.007440645247698;0.000103870544990;0.000027626434530;0.027532625943422;0.000063522187702;5. Is neutral.
10;4bb73f55506cc59d;182cfcaedfec3442;9edb1f8136692367;2024-10-05T15:19:47.000Z;Het zijn vaak klagers over emigratie die zelf emigreren. Daarbij elders de  prijzen opdrijven, waardoor autochtonen ginds niet aan woonruimte kunnen komen. En vanuit hun Nederlandse bubbel integreren ze voor geen meter. En maar klagen over hier dat Dukvolk.;4.0;1.0;12;498;autochtonen;2024-10-11 12_04_11.379101;0.340779900550842;0.000008922082998;0.004403732717037;0.000009190999663;0.000002462080829;0.039311461150646;0.000062953520683;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
11;6c1749e7f03a8ebe;fd2fb60fc7dfd184;7fa0373aa0b6c2c0;2024-10-08T15:27:36.000Z;Ik ken autochtonen die koeien en varkens eten;;;3;79;autochtonen;2024-10-11 12_04_11.379101;0.266777217388153;0.000104235397885;0.004970829468220;0.000518648652360;0.000014899269445;0.046128299087286;0.001540613244288;5. Is neutral.
12;ae3330412b1dfd5e;ebf4ba0824d01df5;1b6d7cb84cac310e;2024-10-03T16:29:29.000Z;Het hadden ook autochtonen kunnen zijn.;6.0;;3;1,8K;autochtonen;2024-10-11 12_04_11.379101;0.208564236760139;0.000148240069393;0.000070320958912;0.000027653110010;0.000011507880117;0.046433694660664;0.000229131503147;5. Is neutral.
13;8af8b07bc789b8f9;fe06a6703f156e86;c041aa11902ac810;2024-10-09T09:11:47.000Z;Het gaat niet alleen om de actuele beelden maar over de toenemende onveiligheid voor de nieuwe minderheden in de grote steden (autochtonen, vrouwen, homo’s, Joden, …).;;1.0;7;97;autochtonen;2024-10-11 12_04_11.379101;0.043548654764891;0.000077822260209;0.000148096107296;0.000034431886888;0.000053368326917;0.031708125025034;0.001062852563336;1. Against immigration, migrants, foreigners, refugees, or Muslims.
14;77087e2644febe99;efc1e06b8f682d9c;557852a1567235f1;2024-10-07T06:28:26.000Z;Er zijn mogelijk culturele en taalkundige verschillen maar die zijn verwaarloosbaar. Genetisch daarentegen niet. Antillianen en Surinamers zijn Genetisch te verschillen met blanke autochtonen. Uitzondering zijn misschien de Boeroes uit Suriname.;1.0;;3;50;autochtonen;2024-10-11 12_04_11.379101;0.030812082812190;0.000001354660753;0.000059067951952;0.000012218994016;0.000002027344408;0.001373104052618;0.000066621287260;1. Against immigration, migrants, foreigners, refugees, or Muslims.
15;2f96106d03da60c3;81f6761e0e6538a7;6b547f4303f269ca;2024-10-04T08:38:16.000Z;"Autochtonen zijn vreemdelingen in eigen land geworden en móeten zelf aanpassen; het is de wereld op zijn kop. De Islam zwaait de plak; het is té laat om het tij nog te keren Mijnheer de moralist. West-Europa is aan het verloederen en zal een conflictgebied worden.";;1.0;6;67;autochtonen;2024-10-11 12_04_11.379101;0.479229420423508;0.003763240994886;0.000072492308391;0.000022642963813;0.000255874183494;0.660288631916046;0.004393569193780;1. Against immigration, migrants, foreigners, refugees, or Muslims.
16;11e2db9e827842eb;afa10cbb1f02acea;9c94c7233eb63def;2024-10-04T02:29:38.000Z;Er wordt negatief gesproken over de massale instroom van gelukzoekers, moordenaars en verkrachters. Voor zover ik weet niet over autochtonen en allochtonen zolang ze niet de bankpasjes van de ouderen stelen.  De meeste mensen deugen!;1.0;;2;84;autochtonen;2024-10-11 12_04_11.379101;0.556306302547455;0.000152669308591;0.000223818904487;0.000220602552872;0.000046982753702;0.081995688378811;0.000211594844586;1. Against immigration, migrants, foreigners, refugees, or Muslims.
17;f6f5ec4117da9876;bc78514301521d61;84c0c1fa793fd27c;2024-10-07T03:50:02.000Z;Smerige ratten streek om eerstens kritiek op moorddadig Israël te vertalen als antisemitisme en vervolgens hier al wonende autochtonen daarvan te betichten om zo de hetze tegen asielzoekers kracht bij te zetten.;1.0;;4;35;autochtonen;2024-10-11 12_04_11.379101;0.901152431964874;0.000225923708058;0.000180519433343;0.000371909263777;0.000030461880669;0.350379794836044;0.001561564160511;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
18;f16f4c7bb1ce272f;11d70ba6f2aaf05c;fa81acffbe0ddeec;2024-10-10T07:06:48.000Z;"HET. IS. DAN. OOK. EEN. OPENLIJK. COMMUNISTISCHE. PARTIJ.

""Oh ik zie niemand inhoudelijk de racistische standpunten van VB weerleggen, kan je bewijzen dat migranten niet inferieur zijn aan autochtonen???""

- Nam niemand ooit serieus";;;6;262;autochtonen;2024-10-11 12_04_11.379101;0.220133647322655;0.000033204345527;0.000097119853308;0.000370351073798;0.000539160682820;0.003298030467704;0.000053677074902;1. Against immigration, migrants, foreigners, refugees, or Muslims.
19;5e5d92018dfe2e94;855717c44a2d9a1a;b96c950d445a4eb5;2024-10-09T14:43:44.000Z;Er zijn er veel, die hier nog geen letter van gelezen hebben Wie heeft dat gelezen?  Autochtonen.  Daarin staat dat de koran vol staat met aansporingen om te denken, maar zien we daar iets van op het terrein?  Alvast niet bij de gast van lijst Fouad:;;;2;627;autochtonen;2024-10-11 12_04_11.379101;0.017801562324166;0.000005190078355;0.000079341458331;0.000311640382279;0.000180406714207;0.003322172211483;0.000174233384314;1. Against immigration, migrants, foreigners, refugees, or Muslims.
20;c562b319ae38641d;9619da567b192e48;b5d179bd62ef9a07;2024-10-02T07:11:23.000Z;"Gratis. Gratis.
Autochtonen  'verarmen'  elke duizendste seconde. 
Kan  JIJ  er thuis 30  opvangen op eigen kosten ?
Gezinsherenigingen ook ?
België verzuipt.

Helft van alle Palestijnse asielaanvragen in EU gebeurt in België: ‘Niet normaal of houdbaar’";3.0;9.0;35;274;autochtonen;2024-10-11 12_04_11.379101;0.171485841274261;0.000620597100351;0.000545267015696;0.002091946313158;0.004811396356672;0.038950111716986;0.001675060833804;1. Against immigration, migrants, foreigners, refugees, or Muslims.
21;aa79934d3436682f;d1ab0e625d29882e;23d850348107eb61;2024-10-06T17:52:31.000Z;Zoveel containers in de haven , gewoon in stoppen en op de boot naar Afrika , mensenrechten hebben ook autochtonen en die NGO’s zijn geen hulporganisaties maar pure maffia , tijd om radicale beslissingen om te zetten in daden . Moordenaars importeren is geen mensenrecht !;;;;8;autochtonen;2024-10-11 12_04_11.379101;0.680769503116608;0.146617561578751;0.000691086228471;0.000245570292464;0.000088907298050;0.954669892787933;0.002110320376232;1. Against immigration, migrants, foreigners, refugees, or Muslims.
22;bcd84e048fe886f1;b53c852a3c90be88;bf410f67a0414789;2024-09-19T18:24:30.000Z;"CBS-hoofdeconoom Van Mulligen toont een grafiek met alleen positieve groepen (enkel autochtoon en 1e generatie = stippellijnen). Dit is misleidend; zie rechtergrafiek: in 2023 werd de 2e generatie 1,8 tot 2,8 maal vaker verdacht is dan autochtonen.Zie ook: https://x.com/JosTeunissen2/status/1826733436851380335…";1.0;7.0;32;1,6K;autochtonen;2024-10-11 12_04_11.379101;0.031704522669315;0.000168299651705;0.000312442134600;0.000111420165922;0.000439736235421;0.001258282107301;0.000022339276256;1. Against immigration, migrants, foreigners, refugees, or Muslims.
23;b99d56c0836eea0d;ab73256b5ad25155;0040159c05b61158;2024-09-19T09:30:46.000Z;"""meer dan de helft van alle verdachten van een misdrijf in Nederland een migratieachtergrond heeft""

Meer dan 50%? Een zwaar understatement!

ps   en dan wordt de 3e generatie criminelen
(o.a. Turken, Marokkanen, Antillianen)
zelfs nog tot 'autochtonen' gerekend!!!";;5.0;8;405;autochtonen;2024-10-11 12_04_11.379101;0.816017687320709;0.000268478237558;0.000053355408454;0.000019137729396;0.000128012339701;0.038502063602209;0.000160249866894;1. Against immigration, migrants, foreigners, refugees, or Muslims.
24;dd47207e4d1eb628;c57464d0f50b8ffd;5bd8d88fc29ea395;2024-09-09T09:41:31.000Z;"Verdachten van misdrijven naar achtergrond (2022):
1. Nederlandse autochtonen: 72.890
2. Marokko: 12.810
3. Polen: 8.340
4. Suriname: 7.950
5. Turkije: 6.600
6. (voorm.) Nederlandse Antillen, Aruba: 5.650
7. Voormalige Sovjet Unie: 3.480
8. Roemenië: 3.420
https://cbs.nl/nl-nl/cijfers/detail/81959NED…";;;1;109;autochtonen;2024-10-11 12_04_11.379101;0.019489679485559;0.000516575702932;0.000126399347209;0.000068734218075;0.000129853637190;0.003300725948065;0.000019861285182;6. Other: crime statistics by ethnicity
25;6b3b7a8ffd965fa5;123a44c4b3b8edbd;d823fe11a058409a;2024-09-10T13:35:16.000Z;Eindelijk een gay koppel in het vooral hetero-, blanke- en autochtonen georiënteerde @eigenhuis magazine. Een goed begin.;;;1;137;autochtonen;2024-10-11 12_04_11.379101;0.002678700489923;0.000030724953831;0.000121035307529;0.000767567427829;0.000057205099438;0.000229403012781;0.000325862696627;5. Is neutral.
26;eb2a2995e91ffa62;d1ab0e625d29882e;23d850348107eb61;2024-10-05T07:38:50.000Z;Toch wel leegrovers met dubbel paspoort . Hoeveel autochtonen hebben een dubbel paspoort en krijgen geld uit een ander land ?;;;;9;autochtonen;2024-10-11 12_04_11.379101;0.289261192083359;0.000606280576903;0.000414135662140;0.000040740284021;0.000038578535168;0.024366971105337;0.000081199214037;1. Against immigration, migrants, foreigners, refugees, or Muslims.
27;c4bb0638336186ea;6c8ea50b57398e2b;9f6804909e76adaf;2024-09-23T13:36:00.000Z;"Ben nu overtuigd;

Nederland is bezig met OMVORMING.
In rap tempo moeten er hier 40 miljoen mensen wonen.
Dus 17 miljoen autochtonen en 23miljoen asielzoekers.";;;;18;autochtonen;2024-10-11 12_04_11.379101;0.024309914559126;0.000096038471384;0.000057136352552;0.000003345780669;0.000022572292437;0.028516912832856;0.000103605438198;1. Against immigration, migrants, foreigners, refugees, or Muslims.
28;11773ee365412eb5;01455037944fbcff;d1c770f545ab9742;2024-10-08T09:40:41.000Z;"Dit dus;

Tijd dat díe zwijgende meerderheid nu écht eens opstaat!
Hoe lang nog, moeten wij accepteren en tolereren dat jodenhaat hier weer genormaliseerd wordt, aangewakkerd door een meute allochtonen, waar autochtonen als ezels achter een wortel doelloos achter aan lopen?";;;2;28;autochtonen;2024-10-11 12_04_11.379101;0.880689203739166;0.000402836652938;0.000292098207865;0.000039842325350;0.000311062118271;0.316302031278610;0.000098023192550;1. Against immigration, migrants, foreigners, refugees, or Muslims.
29;4f6128afc09caaf0;48bb4b331e60665f;4baeec5fba0b101e;2024-09-08T13:13:20.000Z;"https://youtu.be/D1O6gvShaqk?si=LcZOVVzwE-xcpyjD…

Als autochtonen dit zouden hebben gedaan bij een pedofiel dan zouden zij hoogstwaarschijnlijk door het linkse OM zijn aangepakt...";;;;13;autochtonen;2024-10-11 12_04_11.379101;0.189383253455162;0.004064385313541;0.000432728207670;0.190752282738686;0.156646117568016;0.190807119011879;0.005364211741835;1. Against immigration, migrants, foreigners, refugees, or Muslims.
30;ab9bf248353a9d89;97eaab065ae62d59;6472065b96a2a018;2024-10-02T20:54:54.000Z;Pepijn v Houwelingen: zo sterk id 2e Kamer, d 140 dorpers- volksvertegenwoordigers hierbij verbleken, diffuus worden, glasachtige lichamen zonder enige sensibiliteit met t volk waaruit zij voortkwamen (dat geldt vo t plukje autochtonen, zo sterk Pepijn, argumenteer ze het graf in;;;;13;autochtonen;2024-10-11 12_04_11.379101;0.258820146322250;0.002489780774340;0.001310237566940;0.000159094299306;0.000045042103011;0.073489345610142;0.016543436795473;1. Against immigration, migrants, foreigners, refugees, or Muslims.
31;20428e8ed32c2a5e;9b46861274554514;4efcb8b759a7682c;2024-09-06T17:59:38.000Z;#vrtnws. Beelden  van een koppel dat een huurappartement zoekt. Wat denk je? : Autochtonen,blank…..;;;1;65;autochtonen;2024-10-11 12_04_11.379101;0.002064299769699;0.000001712330231;0.000080660000094;0.000238398031797;0.000003172380730;0.000103181089798;0.000037402591261;6. Other: unclear stance on immigration.
32;6ac7c1540d6df11b;25b3b60ffa9687a4;0c70fde7afe55381;2024-09-15T08:35:48.000Z;Autochtonen VS Allochtonen ,Blank VS  anders gekleurd ( niet zwart ) ,extreemrechts VS democratisch ,Vlaming VS Waal , moslim VS andersgelovigen, vaxx VS onvaxx ! Binair VS non binair ! Wie creëert deze tegenstellingen ?Juist de liberalisten die individuele vrijheid beknotten;;;3;94;autochtonen;2024-10-11 12_04_11.379101;0.161038026213646;0.000081725200289;0.000014144506167;0.000041370891267;0.000008214555237;0.012523143552244;0.000737608817872;6. Other: Criticizes division by liberalists.
